date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH,000066.SH,511130.SH,513100.SH
2016-03-24,2.459,5.196,0.606,97.294,2.534,1566.553,5.61111372,0.301800012588501
2016-03-25,2.472,5.265,0.607,97.294,2.549,1570.985,5.717292,0.30320000648498535
2016-03-28,2.442,5.218,0.605,97.294,2.541,1558.937,5.69278932,0.3043999969959259
2016-03-29,2.416,5.124,0.604,97.294,2.547,1549.238,5.5539408,0.30300000309944153
2016-03-30,2.502,5.382,0.609,97.294,2.57,1593.204,5.717292,0.30660000443458557
2016-03-31,2.496,5.337,0.609,97.294,2.548,1588.332,5.88881076,0.3070000112056732
2016-04-01,2.506,5.319,0.608,97.294,2.564,1606.025,5.72545956,0.305400013923645
2016-04-05,2.537,5.447,0.61,97.294,2.552,1631.285,5.80713516,0.30720001459121704
2016-04-06,2.531,5.482,0.609,97.294,2.554,1632.188,5.80713516,0.30720001459121704
2016-04-07,2.491,5.412,0.612,97.294,2.553,1611.657,5.717292,0.31060001254081726
2016-04-08,2.464,5.361,0.61,97.294,2.57,1601.737,5.61928128,0.30720001459121704
2016-04-11,2.499,5.461,0.612,97.294,2.593,1633.364,5.73362712,0.30660000443458557
2016-04-12,2.495,5.434,0.611,97.294,2.607,1634.915,5.70912444,0.3043999969959259
2016-04-13,2.536,5.524,0.613,97.294,2.584,1677.83,5.81530272,0.30640000104904175
2016-04-14,2.548,5.562,0.617,97.294,2.563,1677.376,5.83163784,0.30979999899864197
2016-04-15,2.551,5.555,0.617,97.294,2.562,1673.001,5.7989676,0.3107999861240387
2016-04-18,2.505,5.455,0.616,97.294,2.564,1652.061,5.73362712,0.3100000023841858
2016-04-19,2.509,5.465,0.62,97.294,2.588,1659.232,5.73362712,0.31119999289512634
2016-04-20,2.453,5.214,0.621,97.294,2.594,1614.004,5.43959496,0.3091999888420105
2016-04-21,2.438,5.17,0.625,97.294,2.626,1636.048,5.44776252,0.3102000057697296
2016-04-22,2.452,5.203,0.624,97.294,2.592,1612.647,5.43959496,0.3093999922275543
2016-04-25,2.442,5.176,0.621,97.294,2.578,1607.272,5.48043276,0.3068000078201294
2016-04-26,2.46,5.246,0.624,97.294,2.573,1609.218,5.5539408,0.30660000443458557
2016-04-27,2.445,5.218,0.626,97.294,2.601,1598.856,5.52127056,0.3043999969959259
2016-04-28,2.443,5.174,0.628,97.294,2.613,1591.657,5.48860032,0.30379998683929443
2016-04-29,2.439,5.182,0.62,97.294,2.66,1595.153,5.44776252,0.3009999990463257
2016-05-03,2.5,5.355,0.623,97.294,2.702,1626.732,5.56210836,0.30140000581741333
2016-05-04,2.488,5.355,0.616,97.294,2.677,1613.932,5.54577324,0.29899999499320984
2016-05-05,2.488,5.395,0.613,97.294,2.675,1615.481,5.57027592,0.2980000078678131
2016-05-06,2.415,5.173,0.613,97.294,2.68,1559.783,5.39875716,0.298799991607666
2016-05-09,2.351,4.976,0.625,97.294,2.67,1492.062,5.24357352,0.30059999227523804
2016-05-10,2.348,4.959,0.623,97.294,2.657,1490.423,5.29257888,0.30059999227523804
2016-05-11,2.36,4.949,0.628,97.294,2.669,1494.652,5.20273572,0.30480000376701355
2016-05-12,2.371,4.951,0.625,97.294,2.66,1492.809,5.15373036,0.3019999861717224
2016-05-13,2.36,4.934,0.621,97.294,2.682,1491.33,5.09655744,0.2996000051498413
2016-05-16,2.372,5.027,0.618,97.294,2.695,1511.255,5.1455628,0.29980000853538513
2016-05-17,2.367,5.019,0.621,97.294,2.682,1513.512,5.27624376,0.30320000648498535
2016-05-18,2.347,4.874,0.616,97.294,2.681,1479.123,5.08838988,0.2996000051498413
2016-05-19,2.341,4.9,0.616,97.294,2.64,1486.078,5.07205476,0.3001999855041504
2016-05-20,2.361,4.969,0.615,97.294,2.638,1494.129,5.104725,0.3003999888896942
2016-05-23,2.366,5.025,0.618,97.294,2.635,1501.678,5.12106012,0.3025999963283539
2016-05-24,2.347,4.977,0.616,97.294,2.623,1489.391,5.08838988,0.3025999963283539
2016-05-25,2.345,4.945,0.624,97.294,2.581,1478.746,5.05571964,0.30799999833106995
2016-05-26,2.345,4.97,0.627,97.294,2.591,1499.545,5.07205476,0.3091999888420105
2016-05-27,2.347,4.975,0.628,97.294,2.58,1493.348,5.11289256,0.31060001254081726
2016-05-30,2.349,4.951,0.64,97.294,2.554,1483.633,5.04755208,0.31360000371932983
2016-05-31,2.456,5.18,0.641,97.294,2.576,1539.997,5.21907084,0.31520000100135803
2016-06-01,2.443,5.182,0.64,97.294,2.579,1551.01,5.30074644,0.31540000438690186
2016-06-02,2.446,5.226,0.639,97.294,2.581,1558.458,5.30074644,0.3142000138759613
2016-06-03,2.483,5.259,0.637,97.294,2.574,1555.968,5.308914,0.3142000138759613
2016-06-06,2.464,5.273,0.633,97.294,2.621,1563.978,5.28441132,0.31200000643730164
2016-06-07,2.464,5.267,0.635,97.294,2.625,1561.419,5.25174108,0.3131999969482422
2016-06-08,2.46,5.252,0.637,97.294,2.646,1552.108,5.24357352,0.31200000643730164
2016-06-13,2.356,4.987,0.629,97.294,2.724,1516.043,5.0638872,0.30799999833106995
2016-06-14,2.369,5.011,0.63,97.294,2.717,1518.969,5.12106012,0.3077999949455261
2016-06-15,2.41,5.179,0.633,97.294,2.73,1561.93,5.20273572,0.3100000023841858
2016-06-16,2.391,5.158,0.631,97.294,2.777,1578.731,5.104725,0.30959999561309814
2016-06-17,2.404,5.2,0.633,97.294,2.715,1583.364,5.21090328,0.3100000023841858
2016-06-20,2.405,5.207,0.638,97.294,2.717,1571.637,5.17006548,0.3107999861240387
2016-06-21,2.398,5.142,0.638,97.294,2.712,1555.322,5.17823304,0.3091999888420105
2016-06-22,2.417,5.245,0.635,97.294,2.675,1574.064,5.2272384,0.30820000171661377
2016-06-23,2.407,5.214,0.636,97.294,2.681,1558.718,5.1864006,0.30880001187324524
2016-06-24,2.374,5.135,0.63,97.294,2.805,1555.416,5.08022232,0.3059999942779541
2016-06-27,2.413,5.289,0.63,97.294,2.828,1582.573,5.17006548,0.3050000071525574
2016-06-28,2.429,5.341,0.628,97.294,2.817,1585.608,5.29257888,0.3043999969959259
2016-06-29,2.443,5.342,0.632,97.294,2.83,1596.573,5.2680762,0.3050000071525574
2016-06-30,2.448,5.345,0.643,97.294,2.818,1586.869,5.25990864,0.3073999881744385
2016-07-01,2.445,5.337,0.647,97.294,2.858,1593.746,5.25990864,0.3100000023841858
2016-07-04,2.498,5.448,0.642,97.294,2.899,1641.769,5.31708156,0.31139999628067017
2016-07-05,2.506,5.477,0.641,97.294,2.89,1650.176,5.37443088,0.3109999895095825
2016-07-06,2.522,5.511,0.642,97.294,2.947,1677.171,5.33346723,0.3102000057697296
2016-07-07,2.526,5.534,0.647,97.294,2.936,1699.773,5.43997272,0.31360000371932983
2016-07-08,2.514,5.511,0.65,97.294,2.916,1680.657,5.9806929,0.313400000333786
2016-07-11,2.522,5.526,0.66,97.294,2.942,1721.341,5.99707836,0.31940001249313354
2016-07-12,2.604,5.598,0.667,97.294,2.919,1746.814,5.98888563,0.3206000030040741
2016-07-13,2.611,5.639,0.671,97.294,2.892,1756.683,5.91515106,0.32199999690055847
2016-07-14,2.606,5.659,0.669,97.294,2.872,1739.726,5.84141649,0.3215999901294708
2016-07-15,2.61,5.645,0.679,97.294,2.875,1741.779,5.8168383,0.32420000433921814
2016-07-18,2.598,5.622,0.674,97.294,2.865,1734.077,5.84141649,0.3237999975681305
2016-07-19,2.581,5.62,0.683,97.294,2.87,1731.575,5.87418741,0.32659998536109924
2016-07-20,2.574,5.61,0.681,97.294,2.858,1710.093,5.75129646,0.326200008392334
2016-07-21,2.592,5.638,0.696,97.294,2.83,1703.713,5.76768192,0.3287999927997589
2016-07-22,2.563,5.601,0.689,97.294,2.844,1688.784,5.6529837,0.32739999890327454
2016-07-25,2.562,5.61,0.698,97.294,2.83,1687.091,5.63659824,0.3285999894142151
2016-07-26,2.604,5.692,0.7,97.294,2.834,1724.533,5.72671827,0.3294000029563904
2016-07-27,2.543,5.431,0.696,97.294,2.836,1672.097,5.62021278,0.329800009727478
2016-07-28,2.552,5.458,0.691,97.294,2.876,1679.41,5.64479097,0.3312000036239624
2016-07-29,2.541,5.417,0.71,97.294,2.859,1658.064,5.6529837,0.3330000042915344
2016-08-01,2.514,5.333,0.705,97.294,2.877,1656.078,5.56286367,0.33399999141693115
2016-08-02,2.522,5.387,0.71,97.294,2.895,1664.075,5.6529837,0.33559998869895935
2016-08-03,2.526,5.406,0.698,97.294,2.912,1670.257,5.80864557,0.33079999685287476
2016-08-04,2.536,5.44,0.695,97.294,2.881,1669.299,5.71033281,0.3312000036239624
2016-08-05,2.549,5.422,0.694,97.294,2.918,1669.597,5.87418741,0.3336000144481659
2016-08-08,2.576,5.5,0.702,97.294,2.857,1678.34,5.87418741,0.3375999927520752
2016-08-09,2.591,5.558,0.702,97.294,2.855,1687.014,5.89057287,0.33899998664855957
2016-08-10,2.581,5.529,0.7,97.294,2.896,1696.692,5.78406738,0.3400000035762787
2016-08-11,2.577,5.434,0.697,97.294,2.871,1670.538,5.75129646,0.3386000096797943
2016-08-12,2.635,5.514,0.694,97.294,2.87,1684.855,5.83322376,0.34040001034736633
2016-08-15,2.734,5.634,0.695,97.294,2.864,1716.071,6.02165655,0.33959999680519104
2016-08-16,2.724,5.661,0.693,97.294,2.875,1722.784,6.10358385,0.34040001034736633
2016-08-17,2.716,5.675,0.687,97.294,2.861,1719.261,5.99707836,0.3375999927520752
2016-08-18,2.711,5.677,0.688,97.294,2.876,1714.625,6.20189661,0.3384000062942505
2016-08-19,2.707,5.678,0.689,97.294,2.877,1720.042,6.12816204,0.33820000290870667
2016-08-22,2.683,5.612,0.69,97.294,2.855,1698.368,5.96430744,0.33820000290870667
2016-08-23,2.685,5.626,0.69,97.294,2.86,1698.676,5.89057287,0.34060001373291016
2016-08-24,2.671,5.63,0.694,97.294,2.861,1691.571,5.91515106,0.34139999747276306
2016-08-25,2.653,5.59,0.692,97.294,2.837,1676.905,5.80045284,0.33899998664855957
2016-08-26,2.649,5.619,0.693,97.294,2.841,1678.127,5.79226011,0.33980000019073486
2016-08-29,2.648,5.63,0.691,97.294,2.83,1672.408,5.88238014,0.33880001306533813
2016-08-30,2.662,5.626,0.699,97.294,2.836,1674.889,5.84960922,0.34060001373291016
2016-08-31,2.676,5.636,0.703,97.294,2.823,1680.343,5.84141649,0.3386000096797943
2016-09-01,2.64,5.581,0.701,97.294,2.815,1669.288,5.84960922,0.33899998664855957
2016-09-02,2.655,5.553,0.702,97.294,2.821,1672.428,5.80045284,0.33880001306533813
2016-09-05,2.662,5.594,0.71,97.294,2.851,1689.715,5.80045284,0.3407999873161316
2016-09-06,2.691,5.699,0.723,97.294,2.852,1702.157,5.85780195,0.34200000762939453
2016-09-07,2.693,5.685,0.726,97.294,2.891,1700.036,5.84960922,0.34439998865127563
2016-09-08,2.688,5.718,0.725,97.294,2.889,1698.441,5.8168383,0.3434000015258789
2016-09-09,2.671,5.66,0.722,97.294,2.872,1685.341,5.80045284,0.34299999475479126
2016-09-12,2.604,5.499,0.702,97.294,2.852,1635.304,5.64479097,0.33219999074935913
2016-09-13,2.604,5.524,0.709,97.294,2.857,1639.454,5.66936916,0.3370000123977661
2016-09-14,2.584,5.487,0.708,97.294,2.843,1636.137,5.62021278,0.3343999981880188
2016-09-19,2.605,5.557,0.712,97.294,2.826,1646.21,5.6529837,0.3424000144004822
2016-09-20,2.601,5.546,0.712,97.294,2.831,1646.103,5.69394735,0.3402000069618225
2016-09-21,2.614,5.562,0.721,97.294,2.838,1645.678,5.74310373,0.3402000069618225
2016-09-22,2.636,5.594,0.727,97.294,2.859,1651.489,5.8987656,0.3456000089645386
2016-09-23,2.628,5.584,0.733,97.294,2.862,1639.216,5.8987656,0.3546000123023987
2016-09-26,2.572,5.472,0.724,97.294,2.863,1606.84,5.734911,0.3490000069141388
2016-09-27,2.589,5.505,0.723,97.294,2.858,1616.176,5.734911,0.34439998865127563
2016-09-28,2.584,5.498,0.723,97.294,2.837,1606.653,5.75129646,0.3447999954223633
2016-09-29,2.599,5.528,0.718,97.294,2.832,1617.708,5.75129646,0.3447999954223633
2016-09-30,2.609,5.552,0.725,97.294,2.843,1621.784,5.80864557,0.34139999747276306
2016-10-10,2.647,5.663,0.732,97.294,2.737,1643.441,5.93153652,0.3441999852657318
2016-10-11,2.655,5.681,0.739,97.294,2.731,1660.887,6.03804201,0.34860000014305115
2016-10-12,2.647,5.677,0.739,97.294,2.725,1656.707,5.99707836,0.3479999899864197
2016-10-13,2.647,5.684,0.754,97.294,2.734,1658.142,5.98888563,0.34700000286102295
2016-10-14,2.657,5.672,0.761,97.294,2.724,1656.306,5.96430744,0.3467999994754791
2016-10-17,2.626,5.627,0.753,97.294,2.734,1658.732,5.87418741,0.3434000015258789
2016-10-18,2.668,5.714,0.754,97.294,2.74,1682.953,5.95611471,0.3434000015258789
2016-10-19,2.666,5.688,0.755,97.294,2.74,1685.354,5.93153652,0.3449999988079071
2016-10-20,2.661,5.692,0.756,97.294,2.761,1683.154,5.93972925,0.3465999960899353
2016-10-21,2.678,5.683,0.757,97.294,2.751,1677.96,6.11177658,0.3456000089645386
2016-10-24,2.719,5.729,0.758,97.294,2.76,1705.938,6.1445475,0.34779998660087585
2016-10-25,2.71,5.751,0.761,97.294,2.77,1727.85,6.10358385,0.352400004863739
2016-10-26,2.7,5.726,0.76,97.294,2.783,1709.236,6.04623474,0.35019999742507935
2016-10-27,2.695,5.714,0.756,97.294,2.772,1701.071,6.05442747,0.3476000130176544
2016-10-28,2.69,5.669,0.753,97.294,2.775,1694.363,5.94792198,0.3474000096321106
2016-10-31,2.683,5.648,0.755,97.294,2.788,1700.881,5.94792198,0.3467999994754791
2016-11-01,2.704,5.71,0.757,97.294,2.799,1710.984,6.04623474,0.3476000130176544
2016-11-02,2.681,5.651,0.753,97.294,2.824,1712.412,6.01346382,0.34380000829696655
2016-11-03,2.707,5.679,0.749,97.294,2.823,1717.018,6.05442747,0.34040001034736633
2016-11-04,2.696,5.661,0.744,97.294,2.804,1714.961,5.95611471,0.34119999408721924
2016-11-07,2.699,5.665,0.753,97.294,2.792,1732.699,5.94792198,0.34540000557899475
2016-11-08,2.717,5.705,0.758,97.294,2.798,1730.778,5.9806929,0.34459999203681946
2016-11-09,2.704,5.65,0.736,97.294,2.865,1751.898,5.90695833,0.33480000495910645
2016-11-10,2.739,5.737,0.752,97.294,2.813,1767.835,6.01346382,0.3463999927043915
2016-11-11,2.769,5.784,0.749,97.294,2.769,1812.558,6.07900566,0.3418000042438507
2016-11-14,2.774,5.796,0.748,97.294,2.683,1818.872,6.33298029,0.34380000829696655
2016-11-15,2.77,5.818,0.75,97.294,2.709,1803.211,6.554184,0.34060001373291016
2016-11-16,2.771,5.824,0.77,97.294,2.722,1800.048,6.57056946,0.3465999960899353
2016-11-17,2.779,5.825,0.775,97.294,2.716,1801.784,6.45587124,0.34779998660087585
2016-11-18,2.767,5.797,0.78,97.294,2.687,1782.327,6.3084021,0.35179999470710754
2016-11-21,2.783,5.796,0.779,97.294,2.709,1785.447,6.33298029,0.35040000081062317
2016-11-22,2.818,5.851,0.79,97.294,2.715,1812.086,6.34936575,0.3555999994277954
2016-11-23,2.824,5.813,0.798,97.294,2.717,1794.227,6.28382391,0.35580000281333923
2016-11-24,2.834,5.802,0.833,97.294,2.684,1799.555,6.25105299,0.3564000129699707
2016-11-25,2.873,5.831,0.849,97.294,2.662,1796.906,6.25105299,0.36000001430511475
2016-11-28,2.889,5.848,0.833,97.294,2.678,1829.293,6.60334038,0.3628000020980835
2016-11-29,2.917,5.813,0.822,97.294,2.666,1803.785,6.43948578,0.3594000041484833
2016-11-30,2.884,5.776,0.833,97.294,2.652,1766.322,6.3903294,0.3580000102519989
2016-12-01,2.918,5.811,0.842,97.294,2.64,1787.024,6.3903294,0.35359999537467957
2016-12-02,2.878,5.715,0.84,97.294,2.638,1765.543,6.2264748,0.35100001096725464
2016-12-05,2.806,5.676,0.868,97.294,2.629,1750.875,6.07900566,0.350600004196167
2016-12-06,2.8,5.684,0.89,97.294,2.626,1743.966,6.12816204,0.3537999987602234
2016-12-07,2.816,5.754,0.915,97.294,2.621,1765.429,6.21008934,0.35339999198913574
2016-12-08,2.824,5.725,0.9,97.294,2.644,1764.843,6.1445475,0.3601999878883362
2016-12-09,2.844,5.709,0.88,97.294,2.643,1766.929,6.18551115,0.3569999933242798
2016-12-12,2.75,5.469,0.899,97.294,2.63,1712.991,5.88238014,0.3587999939918518
2016-12-13,2.745,5.486,0.936,97.294,2.632,1731.452,5.8987656,0.3587999939918518
2016-12-14,2.721,5.451,0.921,97.294,2.65,1735.563,5.83322376,0.36160001158714294
2016-12-15,2.682,5.486,0.898,97.294,2.615,1723.202,5.87418741,0.3619999885559082
2016-12-16,2.682,5.523,0.921,97.294,2.602,1716.625,5.89057287,0.3635999858379364
2016-12-19,2.672,5.527,0.938,97.294,2.615,1720.94,5.8987656,0.3625999987125397
2016-12-20,2.647,5.503,0.949,97.294,2.601,1706.964,5.93153652,0.36320000886917114
2016-12-21,2.684,5.55,0.991,97.294,2.595,1728.682,6.03804201,0.3691999912261963
2016-12-22,2.678,5.541,0.985,97.294,2.577,1727.457,5.98888563,0.3675999939441681
2016-12-23,2.651,5.5,0.952,97.294,2.583,1707.456,6.04623474,0.36719998717308044
2016-12-26,2.663,5.502,0.956,97.294,2.592,1702.307,5.99707836,0.37299999594688416
2016-12-27,2.658,5.513,0.92,97.294,2.595,1699.706,5.95611471,0.3668000102043152
2016-12-28,2.64,5.486,0.839,97.294,2.603,1696.723,5.86599468,0.3686000108718872
2016-12-29,2.642,5.483,0.808,97.294,2.616,1694.017,5.84141649,0.36500000953674316
2016-12-30,2.645,5.481,0.789,97.294,2.636,1693.519,5.84141649,0.36340001225471497
2017-01-03,2.683,5.531,0.726,97.294,2.626,1713.545,5.91515106,0.3601999878883362
2017-01-04,2.713,5.602,0.731,97.294,2.638,1729.353,5.93972925,0.36239999532699585
2017-01-05,2.706,5.599,0.731,97.294,2.636,1741.713,5.9806929,0.362199991941452
2017-01-06,2.695,5.572,0.728,97.294,2.633,1744.974,5.97250017,0.36239999532699585
2017-01-09,2.707,5.617,0.73,97.294,2.645,1746.718,5.99707836,0.3646000027656555
2017-01-10,2.698,5.595,0.726,97.294,2.663,1753.756,5.93972925,0.36640000343322754
2017-01-11,2.673,5.548,0.726,97.294,2.664,1741.727,5.91515106,0.3684000074863434
2017-01-12,2.656,5.478,0.727,97.294,2.671,1726.123,5.85780195,0.36800000071525574
2017-01-13,2.662,5.415,0.727,97.294,2.662,1713.082,5.80864557,0.36739999055862427
2017-01-16,2.658,5.254,0.727,97.294,2.682,1709.993,5.62021278,0.36899998784065247
2017-01-17,2.663,5.302,0.721,97.294,2.694,1714.84,5.62021278,0.36719998717308044
2017-01-18,2.685,5.306,0.724,97.294,2.685,1721.835,5.62021278,0.36640000343322754
2017-01-19,2.673,5.287,0.722,97.294,2.662,1709.648,5.61202005,0.36660000681877136
2017-01-20,2.702,5.357,0.72,97.294,2.668,1717.055,5.76768192,0.36660000681877136
2017-01-23,2.703,5.411,0.717,97.294,2.681,1741.572,5.79226011,0.3659999966621399
2017-01-24,2.705,5.387,0.716,97.294,2.677,1748.531,5.75129646,0.36719998717308044
2017-01-25,2.715,5.409,0.723,97.294,2.651,1750.745,5.75948919,0.3702000081539154
2017-01-26,2.729,5.447,0.729,97.294,2.641,1773.563,5.77587465,0.37619999051094055
2017-02-03,2.709,5.429,0.723,97.294,2.674,1759.663,5.84141649,0.3736000061035156
2017-02-06,2.708,5.478,0.73,97.294,2.701,1758.248,5.87418741,0.3747999966144562
2017-02-07,2.702,5.469,0.728,97.294,2.722,1760.228,5.86599468,0.3747999966144562
2017-02-08,2.725,5.507,0.731,97.294,2.722,1763.391,5.85780195,0.37779998779296875
2017-02-09,2.737,5.535,0.728,97.294,2.74,1769.555,5.89057287,0.37880000472068787
2017-02-10,2.755,5.548,0.736,97.294,2.712,1785.125,5.99707836,0.38260000944137573
2017-02-13,2.773,5.57,0.741,97.294,2.719,1800.043,5.99707836,0.3831999897956848
2017-02-14,2.777,5.575,0.74,97.294,2.72,1808.104,6.02984928,0.382999986410141
2017-02-15,2.765,5.52,0.744,97.294,2.707,1782.535,6.0626202,0.38580000400543213
2017-02-16,2.78,5.558,0.744,97.294,2.725,1812.97,6.10358385,0.38760000467300415
2017-02-17,2.76,5.518,0.743,97.294,2.737,1788.753,6.25105299,0.3862000107765198
2017-02-20,2.816,5.593,0.745,97.294,2.73,1806.563,6.3084021,0.3874000012874603
2017-02-21,2.816,5.638,0.745,97.294,2.736,1816.862,6.26743845,0.387800008058548
2017-02-22,2.827,5.665,0.752,97.294,2.735,1821.141,6.23466753,0.3930000066757202
2017-02-23,2.812,5.674,0.754,97.294,2.739,1820.721,6.17731842,0.39259999990463257
2017-02-24,2.809,5.676,0.755,97.294,2.775,1804.48,6.16912569,0.391400009393692
2017-02-27,2.782,5.627,0.754,97.294,2.784,1790.022,6.0626202,0.38940000534057617
2017-02-28,2.787,5.647,0.76,97.294,2.774,1795.894,6.08719839,0.39100000262260437
2017-03-01,2.791,5.666,0.771,97.294,2.755,1807.414,6.08719839,0.38940000534057617
2017-03-02,2.779,5.638,0.812,97.294,2.758,1799.601,5.99707836,0.3977999985218048
2017-03-03,2.766,5.651,0.815,97.294,2.737,1780.643,5.95611471,0.39559999108314514
2017-03-06,2.783,5.706,0.839,97.294,2.739,1791.709,6.03804201,0.40400001406669617
2017-03-07,2.788,5.722,0.814,97.294,2.729,1784.284,6.25105299,0.3986000120639801
2017-03-08,2.792,5.7,0.798,97.294,2.717,1778.12,6.18551115,0.39559999108314514
2017-03-09,2.761,5.63,0.778,97.294,2.708,1754.286,6.2264748,0.39579999446868896
2017-03-10,2.764,5.648,0.795,97.294,2.69,1750.748,6.05442747,0.39899998903274536
2017-03-13,2.801,5.712,0.802,97.294,2.718,1771.532,6.11177658,0.4020000100135803
2017-03-14,2.793,5.684,0.809,97.294,2.709,1768.947,6.0626202,0.4050000011920929
2017-03-15,2.799,5.679,0.797,97.294,2.709,1772.56,6.03804201,0.40380001068115234
2017-03-16,2.82,5.732,0.807,97.294,2.75,1788.213,6.17731842,0.40799999237060547
2017-03-17,2.781,5.672,0.806,97.294,2.754,1768.541,6.15274023,0.4068000018596649
2017-03-20,2.783,5.692,0.806,97.294,2.766,1783.12,6.13635477,0.40560001134872437
2017-03-21,2.807,5.717,0.808,97.294,2.751,1782.566,6.25924572,0.40799999237060547
2017-03-22,2.789,5.695,0.778,97.294,2.776,1772.749,6.29201664,0.3953999876976013
2017-03-23,2.799,5.707,0.778,97.294,2.779,1772.183,6.29201664,0.39640000462532043
2017-03-24,2.832,5.745,0.771,97.294,2.773,1773.201,6.45587124,0.39100000262260437
2017-03-27,2.816,5.709,0.761,97.294,2.8,1768.924,6.40671486,0.3871999979019165
2017-03-28,2.811,5.696,0.769,97.294,2.793,1764.797,6.34117302,0.3917999863624573
2017-03-29,2.804,5.676,0.777,97.294,2.786,1762.871,6.97201323,0.39800000190734863
2017-03-30,2.771,5.587,0.774,97.294,2.784,1741.164,6.91466412,0.3984000086784363
2017-03-31,2.796,5.598,0.787,97.294,2.761,1750.456,6.44767851,0.40139999985694885
2017-04-05,2.853,5.748,0.782,97.294,2.792,1786.884,6.7180386,0.39800000190734863
2017-04-06,2.849,5.747,0.775,97.294,2.794,1785.851,7.38984246,0.3937999904155731
2017-04-07,2.856,5.757,0.772,97.294,2.819,1798.777,7.16863875,0.39259999990463257
2017-04-10,2.847,5.751,0.773,97.294,2.808,1789.063,7.43080611,0.3944000005722046
2017-04-11,2.856,5.818,0.77,97.294,2.814,1797.899,8.17634454,0.3937999904155731
2017-04-12,2.843,5.771,0.767,97.294,2.842,1801.061,8.99561754,0.3935999870300293
2017-04-13,2.856,5.806,0.765,97.294,2.853,1806.473,9.64284321,0.39079999923706055
2017-04-14,2.827,5.726,0.758,97.294,2.859,1801.273,8.97103935,0.3869999945163727
2017-04-17,2.815,5.658,0.754,97.294,2.852,1786.983,8.30742822,0.3871999979019165
2017-04-18,2.807,5.631,0.768,97.294,2.843,1776.533,8.18453727,0.3928000032901764
