Date,DBC,GLD,IEF,IWM,QQQ,SPY,TIP,TLT
2015-10-07,13.205735206604004,109.69999694824219,86.02979278564453,100.12785339355469,97.9469223022461,168.00772094726562,83.96739959716797,93.28296661376953
2015-10-08,13.264914512634277,109.13999938964844,85.80607604980469,101.02872467041016,98.33638000488281,169.52430725097656,83.9372787475586,92.501708984375
2015-10-09,13.3240966796875,110.87000274658203,85.85403442382812,101.22985076904297,98.78148651123047,169.62538146972656,83.7041244506836,92.74441528320312
2015-10-12,13.112737655639648,111.30999755859375,86.14169311523438,101.08116912841797,99.02257537841797,169.78546142578125,83.85456848144531,93.4498062133789
2015-10-13,13.028193473815918,111.86000061035156,86.22160339355469,99.69926452636719,98.38274383544922,168.71543884277344,83.80943298339844,93.60911560058594
2015-10-14,13.062009811401367,113.80999755859375,86.69305419921875,98.71968078613281,98.22510528564453,167.90664672851562,84.09526824951172,94.42819213867188
2015-10-15,13.028193473815918,113.29000091552734,86.39740753173828,101.08116912841797,99.83854675292969,170.48475646972656,83.9372787475586,93.96556091308594
2015-10-16,13.03664779663086,112.48999786376953,86.32547760009766,100.94998168945312,100.25579833984375,171.25990295410156,83.71165466308594,93.99589538574219
2015-10-19,12.799924850463867,112.0199966430664,86.28551483154297,101.14241027832031,100.83072662353516,171.34414672851562,83.56873321533203,93.73797607421875
2015-10-20,12.825288772583008,112.7300033569336,85.98987579345703,101.00247192382812,100.31144714355469,171.1250762939453,83.47099304199219,93.16158294677734
2015-10-21,12.715381622314453,111.7300033569336,86.28551483154297,99.46311950683594,99.69945526123047,170.06353759765625,83.52357482910156,94.0869140625
2015-10-22,12.75765323638916,111.69000244140625,86.3734359741211,100.3377456665039,101.73015594482422,172.93649291992188,83.80943298339844,94.24617767333984
2015-10-23,12.681564331054688,111.5,85.8859634399414,101.32608032226562,104.57684326171875,174.8321533203125,83.68904113769531,93.44222259521484
2015-10-26,12.647746086120605,111.43000030517578,86.10973358154297,100.63511657714844,104.64179992675781,174.4025421142578,83.66649627685547,94.06411743164062
2015-10-27,12.588565826416016,111.68000030517578,86.32547760009766,99.53307342529297,104.85505676269531,174.06549072265625,83.85456848144531,94.29924011230469
2015-10-28,12.799924850463867,110.77999877929688,85.87798309326172,102.43687438964844,105.7266616821289,176.04542541503906,83.43331909179688,93.9200439453125
2015-10-29,12.723836898803711,109.72000122070312,85.35059356689453,101.34357452392578,105.55976867675781,175.9442901611328,83.20767974853516,92.42591857910156
2015-10-30,12.850650787353516,109.30000305175781,85.51838684082031,100.87999725341797,105.08687591552734,175.18605041503906,83.46343231201172,93.12367248535156
2015-11-02,12.783016204833984,108.58999633789062,85.272705078125,102.97914123535156,106.27375030517578,177.25868225097656,83.42578125,92.69569396972656
2015-11-03,13.011284828186035,106.9800033569336,85.04859161376953,103.51265716552734,106.64469909667969,177.77255249023438,83.28288269042969,91.93558502197266
2015-11-04,12.791471481323242,105.97000122070312,84.9605712890625,103.46019744873047,106.65392303466797,177.23336791992188,83.17008209228516,92.0420150756836
2015-11-05,12.690018653869629,105.63999938964844,84.90457916259766,103.53890991210938,106.36649322509766,177.05642700195312,82.90678405761719,91.79876708984375
2015-11-06,12.613929748535156,104.0999984741211,84.32835388183594,104.2735824584961,106.4406967163086,176.96376037597656,82.560791015625,90.45336151123047
2015-11-09,12.504022598266602,104.4000015258789,84.18424987792969,103.04908752441406,105.30938720703125,175.31243896484375,82.53070068359375,89.9441146850586
2015-11-10,12.478658676147461,104.18000030517578,84.3443603515625,103.35519409179688,105.04048919677734,175.71681213378906,82.50057983398438,90.21014404296875
2015-11-11,12.351842880249023,103.83000183105469,84.30433654785156,102.45433807373047,104.91067504882812,175.02593994140625,82.49310302734375,90.0201187133789
2015-11-12,12.174301147460938,103.8499984741211,84.35237121582031,100.4952163696289,103.89068603515625,172.5826416015625,82.49310302734375,90.45336151123047
2015-11-13,12.081303596496582,103.55999755859375,84.6724624633789,99.76922607421875,101.85071563720703,170.64483642578125,82.60592651367188,90.97026824951172
2015-11-16,12.140483856201172,103.70999908447266,84.78453063964844,100.62637329101562,103.3157958984375,173.2398681640625,82.560791015625,90.88665771484375
2015-11-17,11.954487800598145,102.33999633789062,84.76045989990234,100.24151611328125,103.3807144165039,173.1134490966797,82.71123504638672,91.0386734008789
2015-11-18,12.005213737487793,102.43000030517578,84.72049713134766,101.93831634521484,105.3650131225586,175.86001586914062,82.83158874511719,91.22867584228516
2015-11-19,12.005213737487793,103.55999755859375,84.90457916259766,101.50975036621094,105.43921661376953,175.70840454101562,83.12492370605469,91.83675384521484
2015-11-20,11.988306045532227,103.08999633789062,84.79254150390625,102.16574096679688,106.1532211303711,176.34877014160156,83.192626953125,91.55551147460938
2015-11-23,12.081303596496582,102.26000213623047,84.90457916259766,102.67301940917969,105.84720611572266,176.1465301513672,83.29039764404297,91.83675384521484
2015-11-24,12.27575397491455,102.94000244140625,84.98455810546875,103.42517852783203,105.75448608398438,176.3824462890625,83.38066864013672,91.82915496826172
2015-11-25,12.258845329284668,102.45999908447266,85.03260803222656,104.22985076904297,105.84720611572266,176.35716247558594,83.3355484008789,92.0420150756836
2015-11-27,12.072848320007324,101.25,85.12061309814453,104.62345886230469,105.99557495117188,176.55938720703125,83.38066864013672,91.9508285522461
2015-11-30,11.996759414672852,101.91999816894531,85.15264129638672,104.16862487792969,105.7266616821289,175.82635498046875,83.34305572509766,92.31565856933594
2015-12-01,12.13202953338623,102.27999877929688,85.60554504394531,104.85961151123047,106.78376007080078,177.5029754638672,83.6514663696289,93.56258392333984
2015-12-02,11.878397941589355,100.69000244140625,85.36506652832031,103.7313003540039,106.12538146972656,175.69154357910156,83.36566162109375,93.59307098388672
2015-12-03,12.013668060302734,101.76000213623047,84.46733856201172,101.9820327758789,104.3265380859375,173.23138427734375,82.84661865234375,91.04891204833984
2015-12-04,11.996759414672852,104.0199966430664,84.7799301147461,103.01410675048828,106.76520538330078,176.60995483398438,83.0572509765625,91.84871673583984
2015-12-07,11.650130271911621,102.66999816894531,85.05245971679688,101.46600341796875,106.2830581665039,175.53988647460938,83.02713012695312,92.73992156982422
2015-12-08,11.590949058532715,102.83999633789062,85.10057067871094,100.90626525878906,106.29230499267578,174.3604278564453,83.04972076416016,92.78562927246094
