date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH
2019-04-02,3.409,5.149,0.894,104.236,2.792
2019-04-03,3.462,5.211,0.899,103.827,2.797
2019-04-04,3.509,5.261,0.899,103.532,2.798
2019-04-08,3.483,5.199,0.91,103.307,2.81
2019-04-09,3.507,5.223,0.906,103.34,2.811
2019-04-10,3.513,5.21,0.899,103.158,2.825
2019-04-11,3.443,5.117,0.903,103.372,2.828
2019-04-12,3.429,5.103,0.905,103.227,2.8
2019-04-15,3.404,5.032,0.908,102.667,2.785
2019-04-16,3.524,5.157,0.913,102.427,2.785
2019-04-17,3.514,5.167,0.91,102.702,2.769
2019-04-18,3.507,5.149,0.903,102.608,2.751
2019-04-19,3.567,5.195,0.908,102.718,2.762
2019-04-22,3.464,5.106,0.908,102.514,2.772
2019-04-23,3.457,5.005,0.911,102.346,2.757
2019-04-24,3.463,5.057,0.919,102.257,2.754
2019-04-25,3.38,4.868,0.919,102.336,2.767
2019-04-26,3.326,4.821,0.92,102.452,2.773
2019-04-29,3.341,4.696,0.927,102.297,2.769
2019-04-30,3.343,4.712,0.929,102.603,2.777
2019-05-06,3.12,4.347,0.915,102.897,2.793
2019-05-07,3.154,4.387,0.925,102.935,2.787
2019-05-08,3.106,4.367,0.908,103.019,2.804
2019-05-09,3.054,4.334,0.908,103.157,2.806
2019-05-10,3.167,4.489,0.909,103.337,2.808
2019-05-13,3.099,4.42,0.913,103.756,2.826
2019-05-14,3.081,4.401,0.902,103.617,2.858
2019-05-15,3.159,4.494,0.91,103.611,2.844
2019-05-16,3.177,4.537,0.91,103.677,2.858
2019-05-17,3.093,4.387,0.921,103.801,2.854
2019-05-20,3.053,4.352,0.921,103.813,2.835
2019-05-21,3.098,4.429,0.917,103.593,2.834
2019-05-22,3.089,4.414,0.919,103.506,2.834
2019-05-23,3.031,4.324,0.912,103.528,2.841
2019-05-24,3.037,4.299,0.907,103.458,2.856
2019-05-27,3.08,4.398,0.908,103.127,2.858
2019-05-28,3.097,4.388,0.911,103.35,2.854
2019-05-29,3.099,4.39,0.896,103.527,2.861
2019-05-30,3.097,4.376,0.895,103.633,2.847
2019-05-31,3.079,4.353,0.887,103.724,2.878
2019-06-03,3.087,4.317,0.879,103.921,2.914
2019-06-04,3.054,4.256,0.882,104.131,2.944
2019-06-05,3.046,4.241,0.902,104.28,2.963
2019-06-06,3.015,4.14,0.907,104.303,2.962
2019-06-10,3.061,4.186,0.929,104.208,2.953
2019-06-11,3.174,4.37,0.929,103.968,2.937
2019-06-12,3.146,4.321,0.924,103.947,2.972
2019-06-13,3.139,4.336,0.924,104.082,2.977
2019-06-14,3.117,4.267,0.928,104.247,3.022
2019-06-17,3.12,4.265,0.93,104.319,2.983
2019-06-18,3.128,4.255,0.928,104.217,3.004
2019-06-19,3.182,4.312,0.936,104.16,2.989
2019-06-20,3.29,4.407,0.941,104.209,3.054
2019-06-21,3.297,4.468,0.941,104.208,3.079
2019-06-24,3.303,4.467,0.943,104.177,3.101
2019-06-25,3.264,4.42,0.939,104.251,3.166
2019-06-26,3.265,4.42,0.932,104.199,3.108
2019-06-27,3.307,4.46,0.935,104.157,3.1
2019-06-28,3.306,4.415,0.933,104.243,3.109
2019-07-01,3.401,4.544,0.956,104.308,3.034
2019-07-02,3.407,4.527,0.952,104.402,3.066
2019-07-03,3.374,4.5,0.955,104.603,3.152
2019-07-04,3.348,4.48,0.963,104.877,3.119
2019-07-05,3.368,4.503,0.961,104.697,3.125
2019-07-08,3.278,4.336,0.956,104.622,3.109
2019-07-09,3.269,4.341,0.951,104.718,3.081
2019-07-10,3.27,4.315,0.954,104.669,3.079
2019-07-11,3.271,4.317,0.963,104.72,3.132
2019-07-12,3.302,4.337,0.967,104.726,3.111
2019-07-15,3.316,4.388,0.971,104.797,3.123
2019-07-16,3.3,4.399,0.969,104.768,3.12
2019-07-17,3.294,4.391,0.963,104.787,3.103
2019-07-18,3.269,4.325,0.954,104.862,3.135
2019-07-19,3.309,4.353,0.964,104.883,3.177
2019-07-22,3.279,4.266,0.959,104.938,3.153
2019-07-23,3.288,4.299,0.963,104.982,3.13
2019-07-24,3.319,4.342,0.968,104.944,3.143
2019-07-25,3.354,4.364,0.973,104.838,3.147
2019-07-26,3.359,4.374,0.97,104.866,3.134
2019-07-29,3.353,4.37,0.975,104.809,3.139
2019-07-30,3.371,4.397,0.975,104.785,3.152
2019-07-31,3.343,4.385,0.974,104.946,3.164
2019-08-01,3.307,4.353,0.963,104.977,3.112
2019-08-02,3.248,4.291,0.961,105.248,3.184
2019-08-05,3.182,4.242,0.96,105.645,3.289
2019-08-06,3.143,4.137,0.94,105.905,3.296
2019-08-07,3.119,4.117,0.946,105.807,3.363
2019-08-08,3.173,4.142,0.953,105.927,3.386
2019-08-09,3.144,4.101,0.965,106.327,3.403
2019-08-12,3.203,4.179,0.967,106.246,3.382
2019-08-13,3.171,4.151,0.952,106.357,3.465
2019-08-14,3.185,4.171,0.96,106.417,3.376
2019-08-15,3.2,4.192,0.94,106.373,3.414
2019-08-16,3.216,4.205,0.942,106.237,3.419
2019-08-19,3.306,4.369,0.958,106.096,3.402
2019-08-20,3.29,4.35,0.963,106.006,3.388
2019-08-21,3.289,4.358,0.956,105.948,3.391
2019-08-22,3.297,4.363,0.965,105.908,3.401
2019-08-23,3.324,4.365,0.969,105.793,3.398
2019-08-26,3.281,4.333,0.95,106.027,3.52
2019-08-27,3.321,4.401,0.962,105.892,3.522
2019-08-28,3.309,4.399,0.959,105.939,3.524
2019-08-29,3.298,4.413,0.963,106.039,3.565
2019-08-30,3.308,4.374,0.973,105.966,3.508
2019-09-02,3.351,4.482,0.972,105.857,3.496
2019-09-03,3.355,4.508,0.97,105.858,3.511
2019-09-04,3.404,4.578,0.976,105.868,3.524
2019-09-05,3.441,4.609,0.98,105.948,3.539
2019-09-06,3.468,4.623,0.986,106.197,3.429
2019-09-09,3.484,4.716,0.988,106.028,3.442
2019-09-10,3.473,4.711,0.982,105.928,3.389
2019-09-11,3.444,4.691,0.984,105.937,3.404
2019-09-12,3.485,4.704,0.992,105.806,3.404
2019-09-16,3.471,4.706,0.984,105.659,3.407
2019-09-17,3.398,4.603,0.988,105.726,3.394
2019-09-18,3.415,4.606,0.99,105.648,3.407
2019-09-19,3.434,4.65,0.991,105.606,3.401
2019-09-20,3.44,4.658,0.991,105.62,3.412
2019-09-23,3.405,4.638,0.991,105.632,3.441
2019-09-24,3.408,4.64,0.991,105.606,3.46
2019-09-25,3.381,4.563,0.983,105.597,3.48
2019-09-26,3.354,4.454,0.987,105.337,3.434
2019-09-27,3.363,4.475,0.987,105.231,3.404
2019-09-30,3.316,4.409,0.985,105.237,3.396
2019-10-08,3.341,4.42,0.976,105.346,3.39
2019-10-09,3.352,4.461,0.964,105.508,3.44
2019-10-10,3.38,4.512,0.965,105.527,3.422
2019-10-11,3.428,4.537,0.975,105.405,3.405
2019-10-14,3.457,4.591,0.98,105.342,3.356
2019-10-15,3.444,4.532,0.982,105.331,3.363
2019-10-16,3.43,4.504,0.987,105.298,3.35
2019-10-17,3.436,4.505,0.984,105.317,3.374
2019-10-18,3.378,4.44,0.984,105.226,3.371
2019-10-21,3.387,4.431,0.984,105.057,3.369
2019-10-22,3.402,4.475,0.99,104.927,3.356
2019-10-23,3.381,4.447,0.984,104.948,3.371
2019-10-24,3.386,4.438,0.989,104.983,3.364
2019-10-25,3.41,4.477,0.99,104.929,3.398
2019-10-28,3.433,4.542,0.995,104.728,3.395
2019-10-29,3.42,4.483,0.999,104.456,3.36
2019-10-30,3.394,4.425,0.999,104.307,3.356
2019-10-31,3.392,4.4,1.0,104.458,3.363
2019-11-01,3.473,4.445,1.0,104.548,3.387
2019-11-04,3.486,4.458,1.006,104.481,3.383
2019-11-05,3.509,4.493,1.008,104.607,3.362
2019-11-06,3.492,4.452,1.001,104.708,3.313
2019-11-07,3.497,4.482,1.003,104.687,3.331
2019-11-08,3.481,4.465,1.002,104.522,3.269
2019-11-11,3.414,4.357,1.005,104.688,3.266
2019-11-12,3.409,4.359,1.009,104.755,3.233
2019-11-13,3.406,4.359,1.008,104.903,3.267
2019-11-14,3.409,4.386,1.012,105.019,3.276
2019-11-15,3.39,4.358,1.015,105.048,3.268
2019-11-18,3.418,4.375,1.029,105.249,3.269
2019-11-19,3.458,4.449,1.041,105.348,3.29
2019-11-20,3.417,4.42,1.027,105.413,3.301
2019-11-21,3.397,4.427,1.018,105.407,3.294
2019-11-22,3.355,4.379,1.019,105.372,3.287
2019-11-25,3.383,4.382,1.025,105.254,3.264
2019-11-26,3.389,4.366,1.033,105.298,3.263
2019-11-27,3.383,4.387,1.036,105.376,3.268
2019-11-28,3.377,4.379,1.041,105.408,3.261
2019-11-29,3.334,4.379,1.042,105.407,3.265
2019-12-02,3.342,4.393,1.054,105.498,3.269
2019-12-03,3.358,4.413,1.037,105.479,3.277
2019-12-04,3.36,4.404,1.025,105.63,3.337
2019-12-05,3.389,4.447,1.026,105.683,3.321
2019-12-06,3.413,4.493,1.029,105.652,3.297
2019-12-09,3.4,4.503,1.039,105.646,3.275
2019-12-10,3.403,4.525,1.035,105.527,3.28
2019-12-11,3.409,4.507,1.034,105.555,3.282
2019-12-12,3.398,4.497,1.04,105.602,3.3
2019-12-13,3.477,4.562,1.043,105.53,3.261
2019-12-16,3.489,4.638,1.045,105.502,3.294
2019-12-17,3.551,4.715,1.051,105.307,3.292
2019-12-18,3.536,4.71,1.046,105.307,3.295
2019-12-19,3.529,4.723,1.042,105.337,3.292
2019-12-20,3.525,4.674,1.049,105.512,3.302
2019-12-23,3.473,4.561,1.057,105.937,3.313
2019-12-24,3.494,4.633,1.058,106.017,3.331
2019-12-25,3.501,4.655,1.054,106.117,3.352
2019-12-26,3.53,4.692,1.059,106.256,3.353
2019-12-27,3.526,4.653,1.065,106.258,3.363
2019-12-30,3.584,4.721,1.063,106.251,3.361
2019-12-31,3.605,4.741,1.056,106.277,3.384
2020-01-02,3.658,4.835,1.065,106.158,3.37
2020-01-03,3.648,4.845,1.076,106.166,3.422
2020-01-06,3.632,4.902,1.055,106.307,3.497
2020-01-07,3.664,4.969,1.059,106.241,3.466
2020-01-08,3.623,4.896,1.046,106.245,3.531
2020-01-09,3.667,4.961,1.059,106.266,3.408
2020-01-10,3.666,4.939,1.07,106.681,3.418
2020-01-13,3.711,5.025,1.067,106.638,3.418
2020-01-14,3.693,5.003,1.074,106.548,3.374
2020-01-15,3.661,4.987,1.071,106.584,3.403
2020-01-16,3.655,4.994,1.065,106.557,3.406
2020-01-17,3.66,4.964,1.068,106.642,3.404
2020-01-20,3.69,5.052,1.069,106.754,3.405
2020-01-21,3.614,4.99,1.069,107.007,3.437
2020-01-22,3.628,5.03,1.078,107.137,3.407
2020-01-23,3.505,4.833,1.074,107.47,3.43
2020-02-03,3.168,4.421,1.058,108.742,3.52
2020-02-04,3.279,4.5,1.065,108.652,3.492
2020-02-05,3.316,4.602,1.071,108.68,3.469
2020-02-06,3.406,4.746,1.09,108.682,3.452
2020-02-07,3.397,4.794,1.093,108.837,3.468
2020-02-10,3.41,4.843,1.095,109.029,3.481
2020-02-11,3.452,4.82,1.11,109.111,3.472
2020-02-12,3.48,4.923,1.129,109.108,3.465
2020-02-13,3.459,4.877,1.175,108.996,3.49
2020-02-14,3.486,4.883,1.124,108.984,3.494
2020-02-17,3.573,5.057,1.131,108.803,3.505
2020-02-18,3.548,5.1,1.115,108.587,3.522
2020-02-19,3.549,5.057,1.112,108.561,3.562
2020-02-20,3.64,5.156,1.119,108.407,3.574
2020-02-21,3.654,5.242,1.108,108.618,3.646
2020-02-24,3.621,5.293,1.084,108.849,3.725
2020-02-25,3.613,5.329,1.084,108.857,3.648
2020-02-26,3.579,5.188,1.055,108.948,3.668
2020-02-27,3.58,5.186,1.049,109.156,3.669
2020-02-28,3.442,4.916,1.015,109.507,3.623
2020-03-02,3.585,5.105,1.035,109.517,3.542
2020-03-03,3.582,5.142,1.03,109.508,3.536
2020-03-04,3.611,5.159,1.017,109.708,3.612
2020-03-05,3.709,5.228,1.031,109.927,3.611
2020-03-06,3.63,5.197,1.009,110.352,3.686
2020-03-09,3.499,4.996,0.954,111.755,3.659
2020-03-10,3.587,5.112,0.983,110.881,3.612
2020-03-11,3.52,5.033,0.965,110.893,3.648
2020-03-12,3.457,4.965,0.93,111.089,3.608
2020-03-13,3.398,4.928,0.912,110.185,3.502
2020-03-16,3.235,4.677,0.89,110.196,3.414
2020-03-17,3.202,4.687,0.882,109.78,3.255
2020-03-18,3.14,4.612,0.853,109.842,3.326
2020-03-19,3.105,4.656,0.85,109.537,3.312
2020-03-20,3.153,4.692,0.879,109.507,3.346
2020-03-23,3.035,4.495,0.826,110.097,3.337
2020-03-24,3.12,4.562,0.859,110.283,3.523
2020-03-25,3.215,4.678,0.893,110.292,3.581
2020-03-26,3.192,4.631,0.882,110.458,3.572
2020-03-27,3.209,4.61,0.884,110.484,3.612
2020-03-30,3.175,4.516,0.87,110.512,3.583
2020-03-31,3.178,4.516,0.882,110.622,3.586
2020-04-01,3.182,4.499,0.863,110.777,3.528
2020-04-02,3.232,4.64,0.872,110.74,3.543
2020-04-03,3.206,4.581,0.863,110.741,3.575
2020-04-07,3.289,4.724,0.905,111.201,3.676
2020-04-08,3.274,4.739,0.898,111.417,3.641
2020-04-09,3.285,4.785,0.925,111.3,3.65
2020-04-10,3.273,4.695,0.924,111.188,3.671
2020-04-13,3.252,4.644,0.916,111.274,3.67
2020-04-14,3.314,4.749,0.934,111.236,3.712
2020-04-15,3.292,4.739,0.941,111.379,3.702
2020-04-16,3.294,4.778,0.936,111.684,3.73
2020-04-17,3.328,4.784,0.956,111.585,3.669
2020-04-20,3.344,4.839,0.956,111.238,3.651
2020-04-21,3.304,4.806,0.937,111.237,3.684
2020-04-22,3.338,4.853,0.926,111.521,3.674
2020-04-23,3.331,4.827,0.936,112.067,3.739
2020-04-24,3.299,4.752,0.93,112.339,3.769
2020-04-27,3.316,4.735,0.949,112.311,3.741
2020-04-28,3.34,4.696,0.958,112.441,3.714
2020-04-29,3.36,4.706,0.966,112.556,3.733
2020-04-30,3.417,4.83,0.986,112.308,3.746
2020-05-06,3.427,4.908,0.974,112.096,3.741
2020-05-07,3.42,4.902,0.962,111.562,3.723
2020-05-08,3.462,4.968,0.971,111.279,3.769
2020-05-11,3.455,4.948,0.981,110.729,3.754
2020-05-12,3.454,4.961,0.967,111.042,3.746
2020-05-13,3.463,4.988,0.956,110.786,3.757
2020-05-14,3.43,4.961,0.942,110.735,3.781
2020-05-15,3.411,4.97,0.954,110.939,3.834
2020-05-18,3.423,4.943,0.968,110.444,3.927
2020-05-19,3.452,5.002,0.993,110.591,3.865
2020-05-20,3.436,4.961,0.982,110.796,3.906
2020-05-21,3.41,4.899,0.984,110.846,3.87
2020-05-22,3.324,4.811,0.977,111.371,3.865
2020-05-25,3.326,4.79,0.994,111.01,3.858
2020-05-26,3.372,4.884,1.01,110.593,3.876
2020-05-27,3.354,4.852,1.01,110.591,3.835
2020-05-28,3.359,4.838,1.022,110.916,3.863
2020-05-29,3.375,4.88,1.015,110.54,3.864
2020-06-01,3.477,5.052,1.017,110.208,3.895
2020-06-02,3.488,5.046,1.018,109.87,3.888
2020-06-03,3.487,5.038,1.031,109.679,3.853
2020-06-04,3.489,5.047,1.035,109.306,3.82
2020-06-05,3.512,5.06,1.044,109.21,3.817
2020-06-08,3.531,5.048,1.059,109.588,3.783
2020-06-09,3.558,5.08,1.074,109.568,3.782
2020-06-10,3.549,5.087,1.071,109.538,3.821
2020-06-11,3.512,5.077,1.042,110.03,3.855
2020-06-12,3.522,5.078,1.01,110.125,3.854
2020-06-15,3.465,5.072,0.981,110.426,3.844
2020-06-16,3.527,5.168,1.029,109.594,3.84
2020-06-17,3.531,5.211,1.04,109.501,3.842
2020-06-18,3.562,5.225,1.03,109.32,3.836
2020-06-19,3.614,5.266,1.036,109.347,3.844
2020-06-22,3.618,5.262,1.025,109.367,3.886
2020-06-23,3.637,5.287,1.033,108.817,3.882
2020-06-24,3.673,5.287,1.036,109.327,3.91
2020-06-29,3.637,5.263,1.003,109.373,3.91
2020-06-30,3.687,5.344,1.007,109.27,3.914
2020-07-01,3.781,5.369,1.022,109.373,3.939
2020-07-02,3.879,5.469,1.03,109.523,3.903
2020-07-03,3.966,5.545,1.036,109.407,3.915
2020-07-06,4.293,5.82,1.043,108.392,3.902
2020-07-07,4.245,5.88,1.034,107.923,3.911
2020-07-08,4.307,6.002,1.03,107.563,3.928
2020-07-09,4.381,6.169,1.031,107.374,3.954
2020-07-10,4.294,6.16,1.019,107.646,3.926
2020-07-13,4.394,6.363,1.044,107.458,3.939
2020-07-14,4.351,6.276,1.036,107.895,3.935
2020-07-15,4.293,6.139,1.052,108.29,3.94
2020-07-16,4.065,5.821,1.048,108.551,3.927
2020-07-17,4.114,5.825,1.053,108.252,3.904
2020-07-20,4.236,6.003,1.049,108.141,3.925
2020-07-21,4.248,6.038,1.066,108.2,3.951
2020-07-22,4.301,6.099,1.063,108.884,4.043
2020-07-23,4.275,6.092,1.074,109.015,4.066
2020-07-24,4.063,5.792,1.054,109.2,4.109
2020-07-27,4.091,5.789,1.055,109.252,4.203
2020-07-28,4.126,5.851,1.061,108.958,4.198
2020-07-29,4.258,6.023,1.058,108.79,4.206
2020-07-30,4.223,6.002,1.062,108.57,4.174
2020-07-31,4.259,6.067,1.067,108.168,4.216
2020-08-03,4.334,6.219,1.068,108.249,4.2
2020-08-04,4.338,6.181,1.077,108.27,4.206
2020-08-05,4.34,6.242,1.081,108.413,4.32
2020-08-06,4.322,6.258,1.088,108.453,4.353
2020-08-07,4.274,6.177,1.1,108.317,4.378
2020-08-10,4.29,6.208,1.107,108.423,4.349
2020-08-11,4.243,6.091,1.103,108.295,4.253
2020-08-12,4.211,6.011,1.094,108.121,3.989
2020-08-13,4.196,6.04,1.106,108.404,4.054
2020-08-14,4.287,6.129,1.106,108.443,4.088
2020-08-17,4.386,6.22,1.106,108.533,4.129
2020-08-18,4.379,6.266,1.105,108.565,4.225
2020-08-19,4.303,6.156,1.111,108.386,4.177
2020-08-20,4.252,6.093,1.098,108.129,4.088
2020-08-21,4.293,6.132,1.104,108.167,4.092
2020-08-24,4.323,6.166,1.114,108.149,4.057
2020-08-25,4.332,6.133,1.143,107.841,4.065
2020-08-26,4.273,6.026,1.13,107.697,4.06
2020-08-27,4.309,6.082,1.145,107.764,4.109
2020-08-28,4.426,6.188,1.153,107.452,4.109
2020-08-31,4.383,6.156,1.163,107.531,4.123
2020-09-01,4.417,6.201,1.148,107.924,4.169
2020-09-02,4.413,6.197,1.167,107.769,4.125
2020-09-03,4.393,6.162,1.233,108.073,4.053
2020-09-04,4.338,6.119,1.159,108.098,4.065
2020-09-07,4.241,5.986,1.105,107.855,4.063
2020-09-08,4.265,6.025,1.126,108.204,4.066
2020-09-09,4.154,5.869,1.084,108.49,4.068
2020-09-10,4.158,5.764,1.098,108.553,4.096
2020-09-11,4.194,5.815,1.087,107.99,4.087
2020-09-14,4.221,5.861,1.088,107.604,4.086
2020-09-15,4.256,5.885,1.089,108.019,4.1
2020-09-16,4.228,5.866,1.095,108.057,4.088
2020-09-17,4.199,5.879,1.073,108.002,4.06
2020-09-18,4.32,5.99,1.077,108.023,4.078
2020-09-21,4.265,5.946,1.063,108.525,4.078
2020-09-22,4.208,5.869,1.05,108.705,3.985
2020-09-23,4.222,5.899,1.06,108.46,3.925
2020-09-24,4.145,5.78,1.036,108.412,3.881
2020-09-25,4.148,5.761,1.045,108.26,3.928
2020-09-28,4.158,5.706,1.062,108.401,3.919
2020-09-29,4.169,5.749,1.074,108.21,3.972
2020-09-30,4.155,5.708,1.062,107.995,3.974
2020-10-09,4.248,5.863,1.096,107.847,3.971
2020-10-12,4.396,6.05,1.104,107.547,4.014
2020-10-13,4.412,6.051,1.122,107.594,4.003
2020-10-14,4.388,6.023,1.117,107.494,3.958
2020-10-15,4.376,5.976,1.1,107.41,3.953
2020-10-16,4.362,5.942,1.105,107.631,3.965
2020-10-19,4.331,5.882,1.106,107.869,3.968
2020-10-20,4.361,5.933,1.088,107.665,3.952
2020-10-21,4.367,5.882,1.091,107.694,3.966
2020-10-22,4.351,5.844,1.078,107.823,3.97
2020-10-23,4.295,5.744,1.087,107.763,3.956
2020-10-26,4.259,5.739,1.081,107.62,3.938
2020-10-27,4.273,5.737,1.078,107.883,3.972
2020-10-28,4.313,5.772,1.063,107.866,3.974
2020-10-29,4.357,5.781,1.044,107.928,3.92
2020-10-30,4.266,5.644,1.024,107.911,3.897
2020-11-02,4.294,5.665,1.034,108.139,3.93
2020-11-03,4.345,5.758,1.053,108.093,3.949
2020-11-04,4.382,5.757,1.07,108.091,3.967
2020-11-05,4.458,5.876,1.084,108.077,3.965
2020-11-06,4.46,5.83,1.088,108.066,4.001
2020-11-09,4.557,5.93,1.105,107.857,3.99
2020-11-10,4.53,5.888,1.1,107.821,3.889
2020-11-11,4.483,5.814,1.105,107.777,3.881
2020-11-12,4.48,5.834,1.107,107.825,3.873
2020-11-13,4.429,5.836,1.106,107.499,3.89
2020-11-16,4.482,5.906,1.121,107.607,3.888
2020-11-17,4.473,5.864,1.117,107.636,3.881
2020-11-18,4.466,5.859,1.106,107.429,3.856
2020-11-19,4.508,5.893,1.106,107.315,3.837
2020-11-20,4.523,5.945,1.101,107.255,3.843
2020-11-23,4.581,5.991,1.1,107.39,3.851
2020-11-24,4.549,5.989,1.116,107.348,3.755
2020-11-25,4.487,5.89,1.125,107.382,3.714
2020-11-26,4.494,5.871,1.125,107.371,3.718
2020-11-27,4.565,5.897,1.122,107.337,3.72
2020-11-30,4.54,5.851,1.116,107.489,3.628
2020-12-01,4.651,5.949,1.128,107.417,3.653
2020-12-02,4.64,5.954,1.125,107.358,3.707
2020-12-03,4.638,5.975,1.13,107.335,3.748
2020-12-04,4.649,5.998,1.127,107.707,3.754
2020-12-07,4.605,5.953,1.131,107.558,3.745
2020-12-08,4.589,5.945,1.129,107.896,3.8
2020-12-09,4.529,5.849,1.139,107.792,3.778
2020-12-10,4.519,5.859,1.132,107.763,3.74
2020-12-11,4.463,5.76,1.133,107.592,3.739
2020-12-14,4.507,5.804,1.136,107.437,3.74
2020-12-15,4.522,5.81,1.126,107.467,3.769
2020-12-16,4.532,5.788,1.135,107.472,3.793
2020-12-17,4.603,5.861,1.139,107.381,3.812
2020-12-18,4.574,5.84,1.143,107.382,3.838
2020-12-21,4.619,5.937,1.14,107.366,3.879
2020-12-22,4.542,5.818,1.129,107.573,3.825
2020-12-23,4.583,5.851,1.13,107.639,3.818
2020-12-24,4.583,5.774,1.133,107.648,3.832
2020-12-25,4.625,5.83,1.136,107.783,3.853
2020-12-28,4.639,5.793,1.142,107.807,3.858
2020-12-29,4.623,5.767,1.152,107.996,3.837
2020-12-30,4.687,5.816,1.145,108.056,3.832
2020-12-31,4.796,5.909,1.146,107.912,3.85
2021-01-04,4.843,6.014,1.14,107.845,3.902
2021-01-05,4.942,6.069,1.123,108.017,3.92
2021-01-06,4.991,6.062,1.125,108.247,3.931
2021-01-07,5.108,6.088,1.142,108.233,3.903
2021-01-08,5.08,6.104,1.159,108.253,3.878
2021-01-11,5.017,6.006,1.154,108.218,3.777
2021-01-12,5.177,6.083,1.156,108.277,3.805
2021-01-13,5.155,6.043,1.153,108.525,3.797
2021-01-14,5.052,5.998,1.161,108.676,3.772
2021-01-15,5.035,5.975,1.151,108.839,3.785
2021-01-18,5.094,6.05,1.147,108.584,3.775
2021-01-19,5.019,6.016,1.156,108.478,3.779
2021-01-20,5.049,6.073,1.154,108.693,3.789
2021-01-21,5.143,6.162,1.174,108.699,3.825
2021-01-22,5.146,6.171,1.168,108.925,3.806
2021-01-25,5.212,6.181,1.174,108.875,3.788
2021-01-26,5.092,6.084,1.164,108.427,3.799
2021-01-27,5.102,6.099,1.169,108.34,3.779
2021-01-28,4.966,5.98,1.139,108.303,3.761
2021-01-29,4.929,5.892,1.141,108.089,3.778
2021-02-01,4.992,5.935,1.134,108.422,3.82
2021-02-02,5.072,5.994,1.153,108.567,3.789
2021-02-03,5.066,5.957,1.166,108.479,3.75
2021-02-04,5.055,5.89,1.165,108.47,3.723
2021-02-05,5.063,5.798,1.185,108.156,3.681
2021-02-08,5.135,5.871,1.185,107.933,3.712
2021-02-09,5.273,5.995,1.192,108.015,3.752
2021-02-10,5.388,6.065,1.191,108.277,3.756
2021-02-18,5.345,6.159,1.193,108.18,3.65
2021-02-19,5.377,6.25,1.189,108.271,3.634
2021-02-22,5.17,6.19,1.185,108.167,3.675
2021-02-23,5.155,6.173,1.185,108.337,3.713
2021-02-24,5.008,6.091,1.176,108.377,3.705
2021-02-25,5.059,6.059,1.195,108.353,3.67
2021-02-26,4.91,5.92,1.163,108.252,3.613
2021-03-01,4.999,6.029,1.172,108.087,3.595
2021-03-02,4.93,5.981,1.189,108.422,3.536
2021-03-03,5.035,6.064,1.188,108.282,3.549
2021-03-04,4.868,5.957,1.164,108.273,3.514
2021-03-05,4.847,5.967,1.152,108.406,3.482
2021-03-08,4.661,5.818,1.177,108.535,3.519
2021-03-09,4.56,5.682,1.188,108.568,3.506
2021-03-10,4.581,5.62,1.187,108.669,3.542
2021-03-11,4.71,5.777,1.206,108.538,3.573
2021-03-12,4.723,5.782,1.207,108.504,3.524
2021-03-15,4.621,5.742,1.214,108.428,3.556
2021-03-16,4.654,5.745,1.222,108.361,3.562
2021-03-17,4.677,5.78,1.217,108.314,3.577
2021-03-18,4.717,5.824,1.218,108.137,3.604
2021-03-19,4.578,5.775,1.203,108.259,3.589
2021-03-22,4.635,5.852,1.203,108.351,3.57
2021-03-23,4.59,5.782,1.208,108.381,3.585
2021-03-24,4.514,5.717,1.2,108.509,3.578
2021-03-25,4.51,5.731,1.2,108.554,3.589
2021-03-26,4.614,5.809,1.213,108.469,3.579
2021-03-29,4.624,5.809,1.222,108.449,3.579
2021-03-30,4.668,5.83,1.23,108.536,3.536
2021-03-31,4.631,5.822,1.224,108.741,3.495
2021-04-01,4.693,5.864,1.237,108.622,3.565
2021-04-02,4.742,5.878,1.249,108.628,3.612
2021-04-06,4.714,5.89,1.265,108.6,3.591
2021-04-07,4.679,5.899,1.263,108.635,3.607
2021-04-08,4.69,5.918,1.268,108.531,3.614
2021-04-09,4.619,5.897,1.271,108.605,3.631
2021-04-12,4.535,5.797,1.279,108.828,3.612
2021-04-13,4.528,5.778,1.279,109.107,3.575
2021-04-14,4.556,5.833,1.285,109.177,3.615
2021-04-15,4.528,5.839,1.282,109.022,3.612
2021-04-16,4.544,5.915,1.292,109.38,3.643
2021-04-19,4.67,5.978,1.29,109.322,3.67
2021-04-20,4.662,5.99,1.28,109.406,3.635
2021-04-21,4.674,5.974,1.272,109.412,3.673
2021-04-22,4.67,5.996,1.279,109.345,3.676
2021-04-23,4.721,6.027,1.268,109.632,3.668
2021-04-26,4.657,6.001,1.28,109.505,3.649
2021-04-27,4.67,5.999,1.287,109.404,3.653
2021-04-28,4.708,6.044,1.285,109.111,3.632
2021-04-29,4.754,6.046,1.29,109.256,3.643
2021-04-30,4.709,6.056,1.29,109.467,3.625
2021-05-06,4.642,6.036,1.283,109.445,3.676
2021-05-07,4.581,6.009,1.29,109.423,3.717
2021-05-10,4.58,6.028,1.293,109.425,3.73
2021-05-11,4.606,6.01,1.273,109.649,3.725
2021-05-12,4.637,6.079,1.264,109.629,3.732
2021-05-13,4.582,6.009,1.24,109.553,3.717
2021-05-14,4.708,6.106,1.259,109.608,3.739
2021-05-17,4.769,6.139,1.269,109.579,3.777
2021-05-18,4.771,6.156,1.273,109.529,3.802
2021-05-19,4.757,6.146,1.252,109.775,3.812
